آدمها	آدم
آدمون	آدم
آدميا	آدمي
آدمية	آدمي
آدمين	آدم
آدميه	آدمي
آدميين	آدمي
آدو	آد	أد
آدوه	آد
آدي	آد
آدين	آد
آدينه	آد
آذان	أذن
آذانا	أذن
آذانكم	أذن
آذاننا	أذن
آذانه	أذن
آذانها	أذن
آذانهم	أذن
آذانهن	أذن
آذاني	أذن
آذت	آذى
آذتا	آذى
آذتنا	آذى
آذن	أذن
آذنا	أذن
آذنت	أذن
آذنتكم	أذن
آذنك	أذن
آذوا	آذى
آرا	آر
آراء	رأي
آراءك	رأي
آراءكم	رأي
آراءنا	رأي
آراءه	رأي
آراءها	رأي
آراءهم	رأي
آراءهما	رأي
آراءهن	رأي
آراك	آر
آراكم	آر
آربان	آرب
آربي	آرب
آرت	آر
آرتي	آر
آرسي	آرس
آرسين	آرس
آرسيه	آرس
آرش	ورش
آرشي	ورش
آرقت	آرق
آرمان	آرم
آرماني	آرم
آرمة	آرم
آرمن	رمى
آرمي	آرم
آرمين	آرم
آرنه	آرن
آرنو	آرن
آرنون	آرن
آرني	آرن
آرو	آر	أرى
آرون	آر	أرى
آري	آر
آريا	آر
آريان	آر
آرين	آر
آرينا	آر
آريه	آر
آز	أز	أزى
آزال	زال
آزر	زار
آزرت	زار
آزرتنا	زار
آزرتها	زار
آزروا	زار
آزري	زار
آزمات	آزم
آزمون	آزم
آزو	أز
آس	أس	أسوة
آسا	أس
آسان	أس
آساي	أس
آست	أس
آسرا	آسر
آسرة	آسر
آسف	أسف
آسفا	أسف
آسفة	أسف
آسفه	أسف
آسفها	أسف
آسفهم	أسف
آسفون	أسف
آسفي	أسف
آسفين	أسف
آسنا	آسن
آسنة	آسن
آسو	أس
آسى	أسوة
آسي	أس
آسيانا	آسيا
آش	أش	أشى
آشر	وشر
آشي	أشى
آشين	أشى
آفا	آف
آفات	آف
آفاته	آف
آفاتها	آف
آفاق	وفق
آفاقا	وفق
آفاقك	وفق
آفاقنا	وفق
آفاقه	وفق
آفاقها	وفق
آفاقهم	وفق
آفاي	آف
آفة	آف
آفتي	آف
آفتين	آف
آفق	وفق
آفلة	آفل
آفلو	آفل
آفون	آف
آقا	آق
آك	أك
آكرون	آكر
آكل	كلي
آكلا	كلي
آكلات	كلي
آكلة	كلي
آكله	كلي
آكلها	كلي
آكلو	كلي
آكلوا	كلي
آكلي	كلي
آلا	آل
آلاء	إلى
آلات	آلة
آلات موسيقية	آلة موسيقية
آلاتنا	آلة
آلاتها	آلة
آلاتهم	آلة
آلاف	ألف
آلام	لم
آلاما	لم
آلامك	لم
آلامكم	لم
آلامنا	لم
آلامه	لم
آلامها	لم
آلامهم	لم
آلامهما	لم
آلامهن	لم
آلامي	لم
آلاي	آل
آلب	لبى
آلة الزمن	آلة زمن
آلته	آلت
آلتها	آلت
آلتو	آلت
آلتون	آلت
آلتي	آلت
آلتين	آلت
آلتينا	آلت
آلف	ألف
آلفا	ألف
آلفن	ألف
آلفها	ألف
آلفي	ألف
آلفين	ألف
آلك	لك
آلم	لم
آلما	لم
آلمان	لم
آلمت	لم
آلمتك	لم
آلمتنا	لم
آلمته	لم
آلمك	لم
آلمنا	لم
آلمه	لم
آلمها	لم
آلوا	آل	آلى
آليا	آلي	آلى
آليات	آلية	آلي
آلياته	آلية
آلياتها	آلية
آلياتهم	آلية
آلياك	آلي
آليت	آلى
آليتان	آلية	آلي
آليته	آلى
آليتها	آلى
آليتهم	آلى
آليتي	آلية
آليتين	آلية	آلي
آلين	آلى
آلينا	آلى
آليه	آلي
آليون	آلي
آليي	آلي
آليين	آلي
آم	أم	أمو
آما	أم
آماد	مدى
آماده	مدى
آمال	أمل
آمالا	أمل
آمالك	أمل
آمالكم	أمل
آمالنا	أمل
آماله	أمل
آمالها	أمل
آمالهم	أمل
آمالهما	أمل
آمالي	أمل
آمان	أم
آمانا	أم
آمدن	مدى
آمده	آمد
آمر	أمر
آمرا	أمر
آمرة	أمر
آمرت	أمر
آمركم	أمر
آمركما	أمر
آمره	أمر
آمرهم	أمر
آمرو	أمر
آمري	أمر
آمرين	أمر
آملا	آمل
آملة	آمل
آمله	آمل
آملها	آمل
آملي	آمل
آملين	آمل
آمم	أم
آمن	أم	من
آمنا	أم
آمنان	أم
آمنة	أم
آمنت	أم
آمنتم	أم
آمنتين	أم
آمنكم	أم
آمنه	أم
آمنو	أم
آمنوا	أم
آمنون	أم
آمنين	أم
آمو	أم
آمون	أم
آمي	أم
آميا	أم
آمياك	أم
آمين	أم
آنا	آن
آنت	أنت	آن	أنى
آنس	أنس
آنسا	أنس
آنسات	أنس
آنسة	أنس
آنست	أنس
آنستم	أنس
آنسي	أنس
آنفا	آنف
آنفة	آنف
آنفتي	آنف
آنفو	آنف
آنفي	آنف
آنقا	آنق
آنن	أن
آنى	أنى
آنيا	آني	أنى
آنية	آني
آنيت	أنى
آنيتنا	أنى
آنيته	أنى
آنيتي	أنى
آنيكن	آني
آنيه	آني
آهات	آه
آهان	آه
آهلة	آهل
آهلتين	آهل
آهله	آهل
آهو	آه
آوت	آوى
آوته	آوى
آوتهم	آوى
آونة	أوان
آووا	آوى
آوي	آوى	آو	أوى
آيات	آية
آياتنا	آية
آياته	آية
آياتها	آية
آياتي	آية
آيتا	آية
آيتان	آية
آيتي	آية
آيتين	آية
آيدا	آيد
آيدان	آيد
آيدة	آيد
آيدين	آيد
آيس	أس
آيسا	أس
آيست	أس
آيف	آف
آيفي	آف
آيكا	آيك
آيكان	آيك
آيكون	آيك
آيكي	آيك
آيلا	آيل
آيلات	آيل
آيلة	آيل
آيلتين	آيل
آيله	آيل
آيلين	آيل
آيم	أيم
آيمي	أيم
آيهان	آيه
أأ	وأى
أؤثر	أثار
أؤد	أد	آد
أؤدي	أد
أؤسس	أسس
أؤكد	أكد
أؤكده	أكد
أؤكدها	أكد
أؤلف	ألف
أؤمم	أمم
أؤمن	أم	من
أؤمنك	أم
أؤيد	يدي
أؤيدكم	يدي
أؤيده	يدي
أؤيدها	يدي
أئمن	وأم
أئن	أن
أئنكم	أن
أب	أبى
أبا	أبى
أباء	بأى
أباءهم	بأى
أباتي	أبات
أباحت	أباح
أباحه	أباح
أباحها	أباح
أباحوا	أباح
أبادت	أباد
أبادتهم	أباد
أبادر	بادر
أبادرها	بادر
أبادهم	أباد
أبادوا	أباد
أبادي	بادى
أبارا	أبار
أبارك	برك
أبارنا	أبار
أباريق	إبريق
أباشر	باشر
أباع	باع
أباك	باك
أباكم	أبى
أبال	بل
أبالغ	أبلغ	بالغ
أبالي	بالى
أبانا	أبان
أبانت	أبان
أبانها	أبان
أبانوا	أبان
أباه	بهو
أباها	أبى
أباهم	أبى
أباي	أبى
أبت	بات	أبى	أبات
أبتسم	ابتسم
أبتعد	ابتعد
أبتغى	ابتغى
أبتغي	ابتغى
أبتكر	ابتكر
أبتكرها	ابتكر
أبتلع	ابتلع
أبتي	بات
أبث	بث	باث
أبجدياته	أبجديات
أبجل	بجل
أبحاث	بحث
أبحاثكم	بحث
أبحاثنا	بحث
أبحاثه	بحث
أبحاثها	بحث
أبحاثهم	بحث
أبحاثهما	بحث
أبحاثهن	بحث
أبحاثي	بحث
أبحر	بحر
أبحرت	بحر
أبحرتا	بحر
أبحرتم	بحر
أبحروا	بحر
أبخرة	بخار
أبخس	بخس
أبد	بادى
أبدآ	أبدأ
أبدأها	أبدأ
أبداع	بدع
أبدال	بدل
أبدان	بدن	بادى	بدنة
أبدانا	بدن	بدنة
أبداننا	بدن
أبدانهم	بدن
أبداه	أبدا
أبداها	أبدا
أبدت	أبدى	أباد	بادى
أبدتا	أبدى	بادى
أبدته	أبدى
أبدتها	أبدى
أبدد	بدد
أبدر	بدر
أبدعا	أبدع
أبدعت	أبدع
أبدعته	أبدع
أبدعتها	أبدع
أبدعن	أبدع
أبدعنا	أبدع
أبدعه	أبدع
أبدعها	أبدع
أبدعوا	أبدع
أبدل	بدل
أبدلت	بدل
أبدله	بدل
أبدلها	بدل
أبدلوا	بدل
أبده	بده
أبدوا	أبدى	بادى
أبديا	أبدى	أبدي
أبدية	أبدي
أبديت	أبدى
أبديتم	أبدى
أبديته	أبدى
أبديتها	أبدى
أبديتين	أبدي
أبدين	أبدى	بادى
أبدينا	أبدى
أبديه	أبدى
أبذل	بذل
أبذله	بذل
أبر	بر	برى
أبرأ	برأ
أبرئ	برأ
أبرا	بر
أبرار	بر
أبرارا	بر
أبراره	بر
أبراهم	بر
أبرح	برح
أبرحها	برح
أبردين	أبرد
أبرر	بر	برر
أبرزت	أبرز
أبرزتا	أبرز
أبرزته	أبرز
أبرزتها	أبرز
أبرزن	أبرز
أبرزنا	أبرز
أبرزه	أبرز
أبرزها	أبرز
أبرزهم	أبرز
أبرزهما	أبرز
أبرزهن	أبرز
أبرزوا	أبرز
أبرع	برع
أبرعم	برعم
أبرق	برق
أبرقت	برق
أبرقها	برق
أبركان	أبرك
أبرما	أبرم
أبرماه	أبرم
أبرمت	أبرم
أبرمتا	أبرم
أبرمته	أبرم
أبرمتها	أبرم
أبرمتهما	أبرم
أبرمنا	أبرم
أبرمناه	أبرم
أبرمناها	أبرم
أبرمه	أبرم
أبرمها	أبرم
أبرموا	أبرم
أبرهما	بر
أبرهن	برهن
أبرو	بر
أبز	بز	بزا
أبزر	بزر
أبزرها	بزر
أبسطها	أبسط
أبشر	بشر
أبشرا	بشر
أبشرت	بشر
أبشرك	بشر
أبشركم	بشر
أبشره	بشر
أبشروا	بشر
أبشري	بشر
أبشعها	أبشع
أبصار	بصر
أبصارنا	بصر
أبصارها	بصر
أبصارهم	بصر
أبصرت	أبصر
أبصرتم	أبصر
أبصرته	أبصر
أبصركم	أبصر
أبصرنا	أبصر
أبصره	أبصر
أبصرها	أبصر
أبصرهم	أبصر
أبصرهن	أبصر
أبصق	بصق
أبصقه	بصق
أبض	باض	بض
أبضا	باض
أبطآ	أبطأ
أبطأت	أبطأ
أبطئ	أبطأ	بطأ
أبطال	باطل
أبطالا	باطل
أبطالنا	باطل
أبطاله	باطل
أبطالها	باطل
أبطالهم	باطل
أبطالهما	باطل
أبطالي	باطل
أبطل	باطل
أبطلت	باطل
أبطلتها	باطل
أبطله	باطل
أبطلها	باطل
أبع	باع	بعا	بعى
أبعاد	بعد
أبعادا	بعد
أبعاده	بعد
أبعادها	بعد
أبعادهم	بعد
أبعادهما	بعد
أبعت	باع
أبعد	بعد
أبعدت	بعد
أبعدتنا	بعد
أبعدته	بعد
أبعدتها	بعد
أبعدتهم	بعد
أبعدتهن	بعد
أبعدك	بعد
أبعدنا	بعد
أبعده	بعد
أبعدها	بعد
أبعدهم	بعد
أبعدهن	بعد
أبعدوا	بعد
أبعر	بعر
أبغض	بغض
أبغضكم	بغض
أبغضه	بغض
أبغضهما	بغض
أبغي	أبغى	بغى
أبغيكم	أبغى
أبق	أبقى	بقى	وبق
أبقت	أبقى	بقى
أبقتا	أبقى
أبقتك	أبقى
أبقتنا	أبقى
أبقته	أبقى
أبقتها	أبقى
أبقتهم	أبقى
أبقتهما	أبقى
أبقوا	أبقى
أبقي	أبقى	بقى
أبقيا	أبقى
أبقياه	أبقى
أبقيت	أبقى
أبقيته	أبقى
أبقيتها	أبقى
أبقينا	أبقى
أبقيه	أبقى
أبك	باك	أبكى
أبكار	بكر
أبكارا	بكر
أبكت	باك
أبكتها	باك
أبكر	بكر
أبكوا	أبكى
أبكي	أبكى
أبكيت	أبكى
أبكيك	أبكى
أبل	بل	بلى	وبيل
أبلت	بل
أبلح	بلح
أبلع	بلع
أبلغك	أبلغ
أبلغكم	أبلغ
أبلغنا	أبلغ
أبلغه	أبلغ
أبلغها	أبلغ
أبلغهم	أبلغ
أبلغهما	أبلغ
أبلها	أبله
أبلو	بل
أبلوا	بل
أبلوه	بل
أبلى	بل
أبلي	بلى	بل
أبليت	بل
أبليتما	بل
أبلينا	بل
أبن	بنى	أبان
أبنا	أبان	بنى
أبناء	ابن
أبناءك	ابن
أبناءكم	ابن
أبناءنا	ابن
أبناءه	ابن
أبناءها	ابن
أبناءهم	ابن
أبناءهما	ابن
أبناءهن	ابن
أبنت	أبان	بنى
أبنته	أبان
أبنتها	أبان
أبنتي	أبان
أبنك	بنى
أبنه	بنى
أبنها	بنى
أبنهم	بنى
أبنوا	بنى
أبني	بنى
أبنية	بناء
أبنيه	بنى
أبنيها	بنى
أبه	بها	بهو
أبها	بها
أبهاء	بهو
أبهاك	بها
أبهاه	بها
أبهاي	بها
أبهج	بهج
أبهجت	بهج
أبهرت	أبهر
أبهرتنا	أبهر
أبهرتها	أبهر
أبهرنا	أبهر
أبهره	أبهر
أبهرهم	أبهر
أبهروا	أبهر
أبهري	أبهر
أبهى	بها
أبوء	بأى
أبوا	أبى
أبواب	باب
أبوابا	باب
أبوابك	باب
أبوابكم	باب
أبوابنا	باب
أبوابه	باب
أبوابها	باب
أبوابهم	باب
أبوابهما	باب
أبواه	أبى
أبواها	أبى
أبواهما	أبى
أبواي	أبى
أبوب	بوب
أبوبها	بوب
أبوة	أبى
أبوت	أبى
أبوته	أبى
أبوح	باح
أبور	بر
أبوري	بر
أبوس	باس
أبوظ	باظ
أبوك	باك
أبوكي	باك
أبول	بل
أبون	أبى
أبونا	أبى
أبوه	بهو
أبوها	أبو
أبوهم	أبو
أبوهما	أبو
أبويا	أبوي
أبوية	أبوي
أبويك	أبوي
أبويكم	أبوي
أبوين	أبى
أبويه	أبوي
أبي	أبى
أبيا	أبى
أبيات	بات
أبياته	بات
أبياتها	بات
أبيت	بات	أبى	أبات
أبيتم	أبى
أبيتوا	أبات
أبيح	أباح
أبيد	أباد	بادى
أبيدت	أباد
أبيدوا	أباد
أبيدي	أباد
أبيضين	أبيض
أبيع	باع
أبيعها	باع
أبيعهم	باع
أبيك	أبى
أبيكم	أبى
أبين	بين	أبى	أبان	بنى
أبينا	أبى	أبان
أبيني	أبان
أبيه	أبى
أبيها	أبى
أبيهم	أبى
أبيهما	أبى
أبيي	أبى
أتأثر	تأثر
أتأخر	تأخر
أتأذن	أذن
أتأرجح	تأرجح
أتأسف	أسف
أتأسى	أسوة
أتأكد	تأكد
أتألق	تألق
أتألم	لم
أتأمل	أمل
أتأمله	أمل
أتأملها	أمل
أتا	أت
أتابع	باع
أتابعه	باع
أتابعها	باع
أتابعهم	باع
أتاحا	أتاح
أتاحت	أتاح
أتاحتا	أتاح
أتاحته	أتاح
أتاحتها	أتاح
أتاحه	أتاح
أتاحها	أتاح
أتاحوا	أتاح
أتاك	أت
أتاكم	أت
أتانا	أت
أتاه	تاه
أتاها	أت
أتاوى	إتاوة
أتبادل	تبادل
أتبرع	تبرع
أتبضع	بضع
أتبع	باع
أتبعت	باع
أتبعته	باع
أتبعتها	باع
أتبعك	باع
أتبعه	باع
أتبعها	باع
أتبلغ	بلغ
أتبنى	تبنى
أتبول	بل
أتتبع	تتبع
أتتبعها	تتبع
أتتك	أتت
أتتكم	أتت
أتته	أتت
أتتها	أتت
أتتهم	أتت
أتثبت	تثبت
أتجادل	جادل
أتجاهل	تجاهل
أتجاهلهم	تجاهل
أتجاوز	تجاوز
أتجاوزه	تجاوز
أتجاوزها	تجاوز
أتجرأ	تجرأ
أتجرع	تجرع
أتجشم	تجشم
أتجلى	تجلى
أتجنب	تجنب
أتجنبها	تجنب
أتجه	اتجه
أتجوز	جوز
أتجول	تجول
أتحاسب	تحاسب
أتحاشى	تحاشى
أتحالف	تحالف
أتحامل	تحامل
أتحايل	تحايل
أتحتم	أتاح	تحتم
أتحجج	حاج
أتحد	حد
أتحدث	حدث
أتحدى	حد
أتحرر	حرى
أتحرق	حرق
أتحرك	تحرك
أتحسر	تحسر
أتحسس	حس
أتحسن	حسن
أتحصل	حصل
أتحضر	حضر
أتحطم	تحطم
أتحفظ	حفظ
أتحقق	حق
أتحكم	حكم
أتحلل	حال
أتحلى	أحلى
أتحمس	حمس
أتحمل	تحمل
أتحمله	تحمل
أتحملها	تحمل
أتحنا	أتاح
أتحناها	أتاح
أتحول	حال
أتحير	حرى
أتخبر	خبر
أتخبط	تخبط
أتخذ	اتخذ	أخذ
أتخذنا	اتخذ
أتخذه	اتخذ
أتخذها	اتخذ
أتخرج	خرج
أتخصص	خصص
أتخط	تخطى
أتخطى	تخطى
أتخل	تخلى
أتخلص	خلص
أتخلف	خلف
أتخلى	تخلى
أتخلي	تخلى
أتخمت	أتخم
أتخمته	أتخم
أتخموا	أتخم
أتخوف	خفي
أتخيل	تخيل
أتخيله	تخيل
أتخيلها	تخيل
أتخيلهم	تخيل
أتداخل	داخل
أتداول	تداول
أتدبر	تدبر
أتدحرج	تدحرج
أتدخل	تدخل
أتدرب	درب
أتدرج	تدرج
أتدلى	تدلى
أتذكر	ذكر
أتذكره	ذكر
أتذكرها	ذكر
أتذمر	تذمر
أتذوق	تذوق
أتر	أرى
أترأس	رأس
أتراب	رب
أترابا	رب
أترابنا	رب
أترابه	رب
أترابها	رب
أترابهم	رب
أترابي	رب
أتراجع	تراجع
أترافق	رافق
أتربة	تراب
أترجم	ترجم
أترجمه	ترجم
أترحم	رحم
أتردد	ورد
أترشح	ترشح
أترصد	رصد
أترضى	رضا
أترفع	رفع
أترقب	ترقب
أترك	ترك
أتركك	ترك
أترككم	ترك
أتركه	ترك
أتركها	ترك
أتركهم	ترك
أتركوا	ترك
أتروى	روى
أتري	أرى
أتريث	تريث
أتزلف	تزلف
أتزوج	زوج
أتزوجه	زوج
أتزوجها	زوج
أتساءل	تساءل
أتساع	تسعة
أتساقط	تساقط
أتسامح	سمح
أتسامى	تسامى
أتسبب	سبب
أتسرع	أسرع
أتسع	تسعة
أتسلح	تسلح
أتسلط	سلط
أتسلل	تسلل
أتسلم	تسلم
أتسلمها	تسلم
أتسلى	سال
أتسمع	سمع
أتسوق	ساقى
أتسول	تسول
أتشارك	تشارك
أتشاور	تشاور
أتشبث	تشبث
أتشتت	تشتت
أتشرد	شرد
أتشرف	أشرف
أتشك	تشكى
أتشكك	شك
أتشهد	تشهد
أتشوق	وشق
أتشوه	شاه
أتصالح	صالح
أتصدى	صدى
أتصرف	صرف
أتصفح	تصفح
أتصل	صلى
أتصنع	صنع
أتصور	صور
أتصوره	صور
أتصورها	صور
أتصيد	صيد
أتضاءل	تضاءل
أتضامن	تضامن	تضام
أتضايق	تضايق
أتضح	اتضح
أتطرق	طرق
أتطلع	اطلع
أتطور	تطور
أتطوع	تطوع
أتظاهر	تظاهر
أتعاط	تعاطى
أتعاطف	تعاطف
أتعاطى	تعاطى
أتعافى	تعافى
أتعاقد	تعاقد
أتعالج	تعالج
أتعامل	عامل
أتعاون	تعاون
أتعايش	عايش
أتعب	تعب
أتعبت	تعب
أتعبتك	تعب
أتعبتنا	تعب
أتعبتهم	تعب
أتعبك	تعب
أتعبها	تعب
أتعثر	عثر
أتعجب	عجب
أتعرض	عرض
أتعرف	تعرف
أتعرفها	تعرف
أتعس	تعس
أتعشم	عشم
أتعظ	ٱتعظ
أتعقد	عقد
أتعلق	علق
أتعلم	تعلم
أتعلمه	تعلم
أتعمد	تعمد
أتعمل	عمل
أتعنى	تعنى
أتعهد	عهد
أتعود	تعود
أتغاضى	تغاضى
أتغزل	غزل
أتغلب	تغلب
أتغير	غير
أتفاجأ	فاجأ
أتفادى	تفادى
أتفاعل	تفاعل
أتفاهم	تفاهم
أتفاوض	تفاوض
أتفحص	فحص
أتفرج	فرج
أتفرغ	تفرغ
أتفضل	أفضل
أتفطن	تفطن
أتفق	اتفق
أتفقد	فقد
أتفقنا	اتفق
أتفلت	تفلت
أتفهم	فهم
أتفهمه	فهم
أتفهمها	فهم
أتفوق	فوق
أتفوه	تفوه
أتق	اتقى	تاق
أتقابل	قبل
أتقاسم	قسم
أتقاسمه	قسم
أتقاض	تقاضى
أتقاضى	تقاضى
أتقاعد	تقاعد
أتقاعس	تقاعس
أتقبل	قبل
أتقد	اتقد
أتقدم	تقدم
أتقرب	قرب
أتقصد	قصد
أتقلب	قلب
أتقمص	تقمص
أتقنا	أتقن
أتقنت	أتقن
أتقنته	أتقن
أتقنتها	أتقن
أتقنه	أتقن
أتقنها	أتقن
أتقنوا	أتقن
أتقي	اتقى
أتقيأ	تقيأ
أتقيد	قيد
أتكبد	تكبد
أتكفل	تكفل
أتكل	اتكل
أتكلم	كلم
أتكهن	تكهن
أتكور	تكور
أتكون	كان
أتل	تل	تلى
أتلاف	تلافى
أتلافها	تلافى
أتلاقى	لاقى
أتلعثم	تلعثم
أتلف	تلف
أتلفت	لفت
أتلفته	لفت
أتلفتها	لفت
أتلفنا	تلف
أتلفها	تلف
أتلق	تلقى
أتلقها	تلقى
أتلقى	تلقى
أتلك	تل
أتلمس	لمس
أتلو	تل
أتلوها	تل
أتلي	تلى
أتليك	تلى
أتم	تام
أتما	تام
أتماثل	تماثل
أتمار	تمارى
أتمالك	تمالك
أتمت	تام
أتمتة	تام
أتمتع	تمتع
أتمتم	تام
أتمته	تام
أتمثل	مثل
أتمثله	مثل
أتمخض	تمخض
أتمدد	مدى
أتمرد	تمرد
أتمرن	تمر	أتمر
أتمسك	تمسك
أتمش	مشى
أتمشى	مشى
أتمكن	تمكن
أتململ	تململ
أتمم	تام
أتممت	تام
أتممنا	تام
أتمنى	من
أتمه	تام
أتمها	تام
أتموا	تام
أتميز	تميز
أتميس	ماس
أتنازل	تنازل
أتناسى	تناسى
أتناول	تناول
أتناوله	تناول
أتناولها	تناول
أتنبأ	نبأ
أتنبه	بها
أتنحى	تنحى
أتنزه	تنزه
أتنظر	نظر
أتنفس	نفس
أتنفسها	نفس
أتنقل	نقل
أتنو	نوى
أتهاون	هاون
أتهجر	هجر
أتهرب	هرب
أتهزأ	هزأ
أتهكم	تهكم
أتهم	اتهم
أتهمنا	اتهم
أتهيأ	هيأ
أتو	أت
أتوا	أت
أتواجد	تواجد
أتواصل	تواصل
أتوافق	وفق
أتوان	توانى
أتوانى	توانى
أتوب	تاب
أتوت	أت
أتوج	توج
أتوجه	وجه
أتوخى	توخى
أتورد	ورد
أتورط	تورط
أتوزع	توزع
أتوسع	أوسع
أتوسل	توسل
أتوصل	وصل
أتوضأ	توضأ
أتوظف	توظف
أتوفر	توفر
أتوفى	وفى
أتوق	تاق	توقى
أتوقع	وقع
أتوقعه	وقع
أتوقعها	وقع
أتوك	أت
أتوكأ	توكأ
أتوكل	وكل
أتول	ولى
أتولد	ولد
أتولى	ولى
أتون	أت
أتونها	أت
أتوني	أت
أتوه	تاه	أوهى
أتوهم	وهم
أتويل	ويل
أتىك	أتى
أتىكم	أتى
أتىنا	أتى
أتىها	أتى
أتىهم	أتى
أتي	أت
أتيا	أت
أتيت	أت
أتيتا	أت
أتيتم	أت
أتيته	أت
أتيح	أتاح
أتيحت	أتاح
أتيحوا	أتاح
أتيقن	تيقن
أتيك	أتى
أتين	أت
أتينا	أت
أتيناك	أت
أتينهم	أت
أتيني	أت
أتيه	تاه
أثابكم	أثاب
أثارا	أثار
أثارت	أثار
أثارتا	أثار
أثارته	أثار
أثارتها	أثار
أثاره	أثار
أثارها	أثار
أثارهم	أثار
أثاروا	أثار
أثال	ثل
أثب	وثب	أثاب	ثبى
أثبتا	أثبت
أثبتت	أثبت
أثبتتا	أثبت
أثبتته	أثبت
أثبتتها	أثبت
أثبتتهم	أثبت
أثبتم	أثبت	أثاب
أثبتن	أثبت	أثاب
أثبتنا	أثبت
أثبتناه	أثبت
أثبته	أثبت
أثبتها	أثبت
أثبتوا	أثبت
أثبط	ثبط
أثثا	أثث
أثخنت	أثخن
أثخنتها	أثخن
أثخنوا	أثخن
أثر	أثار	ثرى
أثرا	أثار
أثراه	أثار
أثراها	أثار
أثرت	أثار	ثرى
أثرتا	أثار
أثرتم	أثار
أثرته	أثار
أثركم	أثار
أثرن	أثار	ثرى
أثرنا	أثار
أثرناها	أثار
أثره	أثار
أثرها	أثار
أثرهم	أثار
أثرهما	أثار
أثرهن	أثار
أثروا	أثار
أثرى	ثرى
أثري	أثار
أثريا	ثرى
أثريت	ثرى
أثريتها	ثرى
أثريه	أثار
أثريي	أثار
أثق	وثق
أثقال	ثقل
أثقالا	ثقل
أثقالكم	ثقل
أثقاله	ثقل
أثقالها	ثقل
أثقالهم	ثقل
أثقب	ثقب
أثقل	ثقل
أثقلت	ثقل
أثقلتهم	ثقل
أثقلنا	ثقل
أثكل	ثكل
أثلب	ثلب
أثلج	ثلج
أثلجت	ثلج
أثم	ثم
أثما	ثم
أثمان	ثمن
أثمانا	ثمن
أثمانه	ثمن
أثمانها	ثمن
أثمانهم	ثمن
أثمرت	أثمر
أثمرته	أثمر
أثمرتها	أثمر
أثمن	ثم	ثمن
أثمنها	ثم
أثن	أثنى	اثنى	ثنى
أثناءه	أثناء
أثناءها	أثناء
أثنت	أثنى
أثنته	أثنى
أثنوا	أثنى
أثني	أثنى	اثنى	ثنى
أثنيا	أثنى
أثنيت	أثنى
أثنين	أثنى
أثنينا	أثنى
أثير	أثار
أثيرا	أثار
أثيرت	أثار
أثيرها	أثار
أثيرهم	أثار
أثيما	أثيم
أجا	أج
أجابا	أجاب
أجابانا	أجاب
أجابت	أجاب
أجابتنا	أجاب
أجابته	أجاب
أجابتها	أجاب
أجابك	أجاب
أجابنا	أجاب
أجابه	جبه
أجابها	أجاب
أجابهم	أجاب
أجابوا	أجاب
أجادت	أجاد
أجادته	أجاد
أجادل	جادل
أجاده	أجاد
أجادها	أجاد
أجار	جرى
أجارا	جرى
أجارنا	جرى
أجاره	جرى
أجاري	جارى	إجار
أجاريك	جارى
أجاريها	جارى
أجاز	جزى
أجازا	جزى
أجازت	جزى
